segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,health_score,anomaly_risk,maintenance_priority
1626,1,1,CADC0888,5,305,62,0.2249020269354839,0.0575909341269165,0.2399811120211682,-0.9348189338253832,0.7274913545415512,1,1,1,3,7,0.0014624492724936,0.0011859411947686,1525,310,0.0001888227348423,0.0009288860343051,81.70402587720066,18.295974122799336,Low
1627,0,1,CADC0888,5,290,57,0.2707194771929824,0.0916977204192655,0.3028163146517464,-0.4579323164794484,1.0485419785147303,1,1,1,3,5,0.0023674259608808,0.0003527661113243,1600,285,0.0003161990359285,0.00160873193718,76.35652130883747,23.643478691162528,Medium
1628,0,1,CADC0888,5,285,58,0.2401766955172413,0.0944412092972284,0.307312885016604,-0.3389525424695319,1.1121026732862724,1,1,1,2,7,0.0025276643967053,0.0004487530904794,1425,290,0.0003313726642008,0.0016282967120211,75.77310904629954,24.22689095370046,Medium
1629,1,1,CADC0888,5,265,54,0.2380299033333333,0.0592207482670748,0.2433531349029119,-1.1275932625194776,0.6269289274685995,1,1,1,2,9,0.0013236733375409,0.0002012716968226,1325,270,0.0002234745217625,0.0010966805234643,81.95595053549076,18.044049464509243,Low
1630,1,1,CADC0888,5,265,54,0.2496532351851852,0.0379665724672482,0.1948501282197376,-1.51828649573882,0.0634336205125106,2,1,1,3,4,0.0012687310245569,0.001201198132892,1325,270,0.000143270084782,0.0007030846753194,86.551976136876,13.448023863124007,Low
1631,0,1,CADC0888,5,315,64,0.1895714929687499,0.070684218498272,0.2658650381270016,-0.2720845226924604,1.153364470177745,1,1,1,3,5,0.0016749428352318,0.0005409567916567,1575,320,0.0002243943444389,0.0011044409140355,78.53626926919917,21.463730730800833,Medium
1632,1,1,CADC0888,5,290,59,0.2054630355932203,0.0897122845306023,0.2995200903622365,-0.3748340244594694,1.1075242440878377,2,1,1,3,3,0.0039393427865072,0.0055958993177589,1450,295,0.0003093527052779,0.0015205471954339,75.8239191658057,24.176080834194295,Medium
1633,0,0,CADC0888,5,280,57,0.2089520929824561,0.0794884912057136,0.2819370341152677,-0.6773476049267382,0.9683066791085188,1,1,1,2,3,0.0019463654940225,0.0003761800512418,1400,285,0.0002838874685918,0.0013945349334335,78.17683055443766,21.823169445562343,Medium
1634,1,1,CADC0888,5,300,61,0.1899672496721311,0.0265926834522597,0.1630726324441344,-1.6860096316706707,-0.0576080010450553,2,1,1,2,3,0.0013962850941325,0.0027164575679594,1500,305,8.864227817419926e-05,0.0004359456303649,88.58518738807716,11.41481261192284,Low
1635,0,1,CADC0888,5,275,56,0.2134437607142857,0.0747865683668999,0.2734713300638659,-0.8075872436097757,0.8946882426987615,1,1,1,2,7,0.001739825659509,0.00022124239497,1375,280,0.0002719511576978,0.0013354744351232,79.05189383349399,20.948106166506008,Medium
1636,0,1,CADC0888,5,340,69,0.1833138708695652,0.0933357747973588,0.3055090420877243,0.3555677374451957,1.3969646162749323,1,1,1,1,6,0.0022809160780671,0.0001817718834025,1700,345,0.0002745169846981,0.0013526923883675,74.79714712521904,25.20285287478096,Medium
1637,0,1,CADC0888,5,300,61,0.1947321262295082,0.0880344712054753,0.2967060350000912,-0.2001072222339153,1.191644211404763,1,1,1,2,5,0.0022956918356556,0.0003115556524647,1500,305,0.0002934482373515,0.0014431880525487,76.25459676173175,23.745403238268253,Medium
1638,1,1,CADC0888,5,305,62,0.1982335548387096,0.0357897908535953,0.1891818988529171,-0.9892540154018948,0.529038524341005,1,1,1,3,5,0.0008657585753967,0.0003385843178933,1525,310,0.0001173435765691,0.000577254691187,85.3951804534302,14.6048195465698,Low
1639,1,0,CADC0888,5,290,59,0.2061118542372881,0.0497392391751204,0.2230229566101222,-0.7619284835430058,0.804516587021417,2,1,1,2,2,0.0033597282438827,0.0069968461077996,1450,295,0.0001715146178452,0.0008430379521206,81.78459686758403,18.21540313241597,Low
1640,0,1,CADC0888,5,325,66,0.1843157136363636,0.0856053580680351,0.2925839333730325,0.0458173906650194,1.2887051018750082,1,1,1,2,6,0.0021492922881873,0.0004916179547696,1625,330,0.0002634011017478,0.0012970508798187,76.15042231905835,23.84957768094165,Medium
1641,1,1,CADC0888,5,315,64,0.1948783812499999,0.0607762554158083,0.2465284069145144,-0.5445896984313778,0.9817396313419472,2,1,1,1,1,0.0078470531161295,0.0207762416046825,1575,320,0.0001929404933835,0.000949628990872,78.24169323557734,21.758306764422656,Medium
1642,1,1,CADC0888,5,330,67,0.1889447567164179,0.0281958024068155,0.1679160576205134,-1.4820622712818636,0.1095714524927942,2,1,1,3,5,0.0008865718449039,0.001007761977631,1650,335,8.544182547519875e-05,0.0004208328717435,87.93504353904919,12.06495646095081,Low
1643,0,0,CADC0888,5,295,60,0.2195387016666666,0.0944735267391078,0.3073654612006818,-0.566737049170825,1.028130541628443,1,1,1,1,9,0.0021262235069698,0.0001498394395837,1475,300,0.0003202492431834,0.0015745587789851,76.20554977753915,23.794450222460853,Medium
1644,0,1,CADC0888,5,385,78,0.1793742756410256,0.0999429583321543,0.3161375623556213,0.7042263641831701,1.5153386909909643,1,1,1,1,4,0.0022050182368277,0.0001983036170055,1925,390,0.000259592099564,0.0012813199786173,73.55433910544818,26.44566089455182,Medium
1645,0,1,CADC0888,5,320,65,0.2106744783076923,0.1081180948405496,0.3288131609904774,-0.0754826715729977,1.244843779234299,1,1,1,2,4,0.0027697740294131,0.0008657846673619,1600,325,0.0003378690463767,0.0016633553052392,73.67793200501146,26.322067994988544,Medium
1646,1,1,CADC0888,5,355,72,0.1866468684722222,0.0576029016582321,0.2400060450451865,0.1971409960131613,1.2742384118361552,3,1,1,2,1,0.009520890442412,0.0256100828615575,1775,360,0.0001622616948119,0.0008000403008087,76.89675329074984,23.103246709250158,Medium
1647,1,1,CADC0888,5,375,76,0.2117701201315789,0.0373623817992321,0.1932935120464008,-1.0785525587938272,0.3587913981094373,2,2,1,4,8,0.0009297843459618,0.0001969742647187,1875,380,9.963301813128564e-05,0.000491610286832,85.69205915175617,14.307940848243831,Low
1648,0,1,CADC0888,5,315,64,0.2086709484375,0.0939093114117528,0.3064462618661758,-0.2958072205081112,1.1456242052228187,1,1,1,1,9,0.0020492969854412,0.0001573713558177,1575,320,0.0002981247981325,0.0014673329908086,75.81244266181747,24.18755733818253,Medium
1649,0,0,CADC0888,5,340,69,0.2012785144927536,0.1094672422935232,0.3308583417318101,0.2636804562875259,1.3642187833810242,1,1,1,1,6,0.0025947697393491,0.0002426152380152,1700,345,0.0003219624773338,0.0015864817723699,73.0844271631961,26.915572836803904,Medium
1650,0,1,CADC0888,5,325,66,0.2255205292424242,0.1071549742934855,0.3273453440840201,-0.2592294578729666,1.159375902599525,1,1,1,2,6,0.0022785000053122,0.0004124028127679,1625,330,0.0003297076132107,0.0016235602165679,74.22531690740078,25.77468309259922,Medium
1651,1,1,CADC0888,5,345,70,0.2224596611428571,0.0470461502825239,0.2169012454609792,-0.4415632045461959,0.8621780645826878,2,1,1,2,9,0.0011112610603329,0.0002994467918799,1725,350,0.0001363656529928,0.0006720878611789,82.5630596098675,17.436940390132506,Low
1652,0,1,CADC0888,5,195,40,0.35279054325,0.0848777188760523,0.2913378088680773,-1.4926624039535972,0.1390560609519834,1,1,1,3,7,0.0024438413205318,0.0004854055952609,975,200,0.0004352703532105,0.0021219429719013,80.21794263567772,19.782057364322284,Low
1653,1,1,CADC0888,5,145,30,0.0978961633333333,0.0042162409410156,0.0649325876660991,-1.0747009385612698,0.3019568614729687,2,1,1,2,3,0.001724262547868,0.0029598075705495,725,150,2.907752373114245e-05,0.0001405413647005,91.69262236959582,8.307377630404176,Low
1654,0,1,CADC0888,5,400,81,0.2351497853086419,0.1149420760611752,0.3390310842108365,0.2058071907400176,1.3272861180602038,1,1,1,2,12,0.0019542027721412,0.0002040253661658,2000,405,0.0002873551901529,0.0014190379760638,72.7314035460046,27.2685964539954,Medium
1655,0,1,CADC0888,5,410,83,0.2107662597590361,0.1102699002963206,0.3320691197571985,0.6974800769647809,1.5050700904562415,1,1,1,1,16,0.0020925181691807,0.0001925665762407,2050,415,0.0002689509763324,0.0013285530156183,72.46557340338654,27.534426596613457,Medium
1656,0,1,CADC0888,5,380,77,0.2106440885714285,0.1148982898845345,0.3389665025994965,0.5808989197500543,1.468921071723082,1,1,1,2,12,0.0024051574863739,0.0002341320661017,1900,385,0.0003023639207487,0.001492185582916,72.0689571904056,27.931042809594402,Medium
1657,0,0,CADC0888,5,345,70,0.2275160982857143,0.1150463453457422,0.3391848247574502,-0.1832525136072806,1.18841299501017,1,1,1,2,7,0.0022473607606234,0.0003376024016258,1725,350,0.0003334676676688,0.0016435192192248,73.25336105474064,26.746638945259363,Medium
1658,1,1,CADC0888,5,355,72,0.2516428833333333,0.0599403326481163,0.244827148511182,-0.4640203572039278,0.8426599180494739,2,2,1,3,4,0.0013982619864608,0.0003118989142365,1775,360,0.0001688460074594,0.0008325046201127,80.90075453583003,19.099245464169968,Low
1659,1,0,CADC0888,5,205,42,0.2939855269047619,0.0779215710304471,0.2791443551828464,-1.4115793962099554,0.3655400349131617,2,1,1,2,2,0.0040253736585103,0.0058731135196623,1025,210,0.0003801052245387,0.0018552755007249,79.79047148430264,20.209528515697357,Medium
1660,0,1,CADC0888,5,195,40,0.1257726675,0.0156441865997776,0.1250767228535257,-1.2800899706059392,0.503963711395264,1,1,1,1,6,0.0005528891446859,9.079977285751378e-05,975,200,8.022659794757794e-05,0.0003911046649944,88.95769075435423,11.042309245645768,Low
1661,0,1,CADC0888,5,265,54,0.3089359487037036,0.136769007859479,0.3698229412292848,-1.120304568060587,0.7164979401656212,1,1,1,1,7,0.0029308073374036,0.0002560638729472,1325,270,0.0005161094636206,0.0025327594048051,72.64596999581813,27.354030004181865,Medium
1662,1,1,CADC0888,5,175,36,0.0263143247222222,0.0015628962081327,0.0395334821149463,-0.4282286881486756,1.0806704737394484,2,1,1,3,4,0.0006216870294309,0.0014320874501407,875,180,8.93083547504446e-06,4.3413783559243896e-05,90.40213716622763,9.597862833772368,Low
1663,0,1,CADC0888,5,320,65,0.2720590676923076,0.1302566582857705,0.3609108730500794,-0.7657773677124857,0.925867229857588,1,1,1,2,8,0.0022681657961068,0.0002092777145936,1600,325,0.000407052057143,0.0020039485890118,72.67022834567749,27.329771654322514,Medium
1664,1,1,CADC0888,5,185,38,0.0319317052631578,0.0023521846859236,0.0484993266543326,0.1079537580961371,1.260955170388785,2,1,1,3,3,0.0008502896188627,0.0016332321735266,925,190,1.2714511815803552e-05,6.189959699799097e-05,89.23742318174533,10.762576818254672,Low
1665,0,0,CADC0888,5,290,59,0.3098221864406779,0.1364234608806211,0.3693554668346215,-1.0647475651327245,0.7386176321893153,1,1,1,2,11,0.0024118431323362,0.0002166120381298,1450,295,0.0004704257271745,0.002312262048824,72.680135182681,27.319864817319,Medium
1666,1,0,CADC0888,5,195,40,0.06638054,0.0071356597437583,0.0844728343537637,-0.7270893603141806,0.892825517460149,2,1,1,2,3,0.0013234767470979,0.0024586172726231,975,200,3.659312689106872e-05,0.0001783914935939,89.1356521849562,10.8643478150438,Low
1667,0,0,CADC0888,5,290,59,0.3037356779661017,0.1390859572407037,0.3729422974679914,-0.9765207070868932,0.7953301787732052,1,1,1,2,9,0.0025882594175213,0.0002600817320856,1450,295,0.0004796067491058,0.0023573891057746,72.16581041566054,27.834189584339455,Medium
1668,1,1,CADC0888,5,185,38,0.0530667013157894,0.0052750032045414,0.0726292172926393,-0.539399714250766,1.0151969622840171,2,1,1,2,3,0.0015519396374769,0.0030174060418057,925,190,2.8513530835359006e-05,0.0001388158738037,89.11755332765122,10.882446672348777,Low
1669,0,0,CADC0888,5,385,78,0.2188873567948717,0.1242740562881177,0.3525252562414752,0.1709981797417121,1.330261717938904,1,1,1,2,7,0.00223285476126,0.0001882165546105,1925,390,0.0003227897565925,0.0015932571318989,71.69323350855305,28.30676649144695,Medium
1670,0,1,CADC0888,5,465,94,0.1904300068085106,0.110728663681497,0.3327591676896326,0.7641674123099054,1.53260757631669,1,1,1,2,8,0.0017250158393792,0.0002156387091844,2325,470,0.0002381261584548,0.0011779645072499,72.363916998962,27.636083001038003,Medium
1671,0,1,CADC0888,5,430,87,0.2845247308045976,0.1371068011068784,0.3702793554964663,-0.5355691095883128,1.0228918865378085,1,1,1,3,12,0.0014775688962535,0.0001829391411016,2150,435,0.0003188530258299,0.0015759402426077,71.69459439803515,28.30540560196485,Medium
1672,1,1,CADC0888,5,240,49,0.1730705693877551,0.0253543095195882,0.1592303661981226,-1.4718032968980077,0.4611446023192008,1,1,1,4,6,0.0007557901491261,0.0003773766655204,1200,245,0.0001056429563316,0.0005174348881548,87.44160104882893,12.558398951171071,Low
1673,0,1,CADC0888,5,335,68,0.1246579720588235,0.0196460376341394,0.1401643236852355,-0.8186913477691498,0.8793902142870957,1,1,1,3,6,0.0003742820604026,0.0001857769653894,1675,340,5.864488846011784e-05,0.0002889123181491,86.9597463080049,13.040253691995105,Low
1674,0,1,CADC0888,5,350,71,0.328595504225352,0.1144101015007263,0.3382456230326215,-0.9517133151824768,0.8035200185899315,1,1,1,2,15,0.0014365790802565,0.0001124549713614,1750,355,0.0003268860042877,0.0016114098802919,74.94756041167477,25.052439588325228,Medium
1675,0,1,CADC0888,5,270,55,0.0890740974545454,0.0128045157751146,0.1131570403250042,-0.7693160586322487,0.9668844286323676,1,1,1,1,3,0.0005851616574307,0.0003848572262435,1350,275,4.7424132500424585e-05,0.0002328093777293,87.92168304523729,12.078316954762712,Low
1676,0,0,CADC0888,5,265,54,0.3555968646296296,0.0849485941355452,0.2914594210787244,-1.4471414004262273,0.1704002211445205,1,1,1,2,9,0.001220800410781,0.000223525678732,1325,270,0.0003205607325869,0.0015731221136212,80.31646565865604,19.683534341343957,Low
1677,0,1,CADC0888,5,320,65,0.383156403076923,0.1311950207501027,0.3622085321332212,-1.3923687042472213,0.3475076348720739,1,1,1,2,13,0.0013671992041056,0.0001118152260215,1600,325,0.000409984439844,0.0020183849346169,74.68121504507215,25.31878495492785,Medium
1678,0,1,CADC0888,5,225,46,0.0810217282608695,0.0090600396024337,0.0951842403049673,-1.264951340290679,0.6204959580852099,1,1,1,3,5,0.0003602621464951,0.0003025897652568,1125,230,4.0266842677483406e-05,0.0001969573826616,89.99764821862146,10.002351781378536,Low
1679,0,1,CADC0888,5,335,68,0.3211226351470588,0.144832050358684,0.3805680627150471,-1.0756266003693469,0.7256934329054533,1,1,1,2,5,0.0020519637936404,0.0005752262477232,1675,340,0.0004323344786826,0.00212988309351,71.89025042316278,28.109749576837217,Medium
1680,0,1,CADC0888,5,235,48,0.025745675,0.0016858011377797,0.0410585087135394,-0.5441167596370176,1.1133165165609695,1,1,1,2,4,0.0001347859741021,0.0001312970622495,1175,240,7.1736218628927305e-06,3.5120857037079e-05,90.46458241951089,9.53541758048911,Low
1681,0,1,CADC0888,5,360,73,0.2554174863013699,0.1192350616586461,0.3453043029831023,-0.7548758107876883,0.943649383394679,1,1,1,2,12,0.0016984631360216,0.0001664292129659,1800,365,0.0003312085046073,0.0016333570090225,73.88423731455129,26.115762685448715,Medium
1682,0,1,CADC0888,5,265,54,0.0395933777777777,0.0037221149089328,0.0610091379133719,-0.4098324781271558,1.121835832942743,1,1,1,3,4,0.0001891420466384,0.0001948840504323,1325,270,1.4045716637482418e-05,6.892805386912668e-05,89.59863495136527,10.40136504863473,Low
1683,0,1,CADC0888,5,345,70,0.2372013471428571,0.1022874525128999,0.319824096204304,-0.7930783453286083,0.9266704624786468,1,1,1,3,11,0.0016068803384965,0.0002311650942558,1725,350,0.0002964853696026,0.0014612493216128,75.8134987410753,24.186501258924693,Medium
1684,0,1,CADC0888,5,255,52,0.0480187711538461,0.0052163713378393,0.0722244511079133,-0.495834129884253,1.0803144454862457,1,1,1,2,4,0.000246448292507,0.0002164028163412,1275,260,2.045635818760533e-05,0.0001003148334199,89.29936602729775,10.70063397270225,Low
1685,0,0,CADC0888,5,380,77,0.2225968948051948,0.1050629792259776,0.3241341994081735,-0.4762478386795212,1.0813140867843294,1,1,1,1,7,0.0016300739841813,0.0003366499345314,1900,385,0.0002764815242788,0.001364454275662,74.89868808008698,25.101311919913016,Medium
1686,0,0,CADC0888,5,220,45,0.0392992846666666,0.0033216051695394,0.0576333685423595,-0.6080814060604385,1.038338783029765,1,1,1,2,5,0.0002066737141374,0.0001810737282387,1100,225,1.5098205316088345e-05,7.381344821198746e-05,90.06520314875084,9.93479685124916,Low
1687,0,1,CADC0888,5,365,74,0.2644616944594594,0.122633743152565,0.3501910095256088,-0.8145656239983694,0.910211944665107,1,1,1,3,7,0.0016749084705662,0.0002441537780607,1825,370,0.0003359828579522,0.0016572127453049,73.6447899010919,26.355210098908103,Medium
1688,0,1,CADC0888,5,235,48,0.04882283125,0.0035327347586871,0.0594368131605922,-0.7790947941090218,0.9206282673129086,1,1,1,3,6,0.0002082439026551,0.0002173818147064,1175,240,1.5032913866753824e-05,7.359864080598226e-05,90.41208463611964,9.587915363880356,Low
1689,0,1,CADC0888,5,400,81,0.2511227990123456,0.114112735048277,0.3378057652679673,-0.6069543845517194,1.0158658000817866,1,1,1,2,7,0.0014474246091477,0.000199017632346,2000,405,0.0002852818376206,0.0014087991981268,74.19794491472605,25.80205508527395,Medium
1690,1,1,CADC0888,5,255,52,0.1009535480769231,0.0106495113209144,0.1031964695176846,-1.0540612066423136,0.7274699784225874,2,1,1,2,5,0.0009192504447867,0.0015593992262331,1275,260,4.176278949378203e-05,0.0002047982946329,89.07296006769947,10.92703993230053,Low
1691,0,1,CADC0888,5,470,95,0.2371996063157894,0.084837335145158,0.2912684932243068,-0.3689233591007204,1.1203173006097151,1,1,1,1,12,0.0009441494453868,0.0002035023819389,2350,475,0.0001805049683939,0.0008930245804753,77.14237790681022,22.857622093189775,Medium
1692,0,1,CADC0888,5,325,66,0.1407045395454545,0.0305070083592624,0.1746625556874237,-0.9707950888040155,0.8335223605444559,1,1,1,3,5,0.0005825282318041,0.0002898158974629,1625,330,9.38677180284997e-05,0.0004622273993827,85.36006394709155,14.639936052908453,Low
1693,0,1,CADC0888,5,390,79,0.2497471551898734,0.1060578825120237,0.3256652921513493,-0.7276871971074517,0.9548296391078036,1,1,1,1,13,0.0013748268011806,0.0002021941454267,1950,395,0.0002719432884923,0.0013425048419243,75.32395759376382,24.676042406236178,Medium
1694,1,1,CADC0888,5,285,58,0.144703274137931,0.0308718510536426,0.1757038731890751,-0.9603006935493535,0.811583290056551,2,1,1,2,2,0.0026846404912481,0.0063341299567784,1425,290,0.0001083222843987,0.0005322732940283,84.67854158245805,15.321458417541947,Low
1695,0,1,CADC0888,5,370,75,0.2422205334666666,0.1053284295851176,0.3245434171033478,-0.7766533269773386,0.930489786471703,1,1,1,2,6,0.0014299351643064,0.000182559197198,1850,375,0.0002846714313111,0.0014043790611349,75.4899078306484,24.510092169351594,Medium
1696,1,1,CADC0888,5,345,70,0.1111510257142857,0.0255604999081464,0.159876514560915,-0.6276608953148415,1.027739772679969,2,1,1,3,3,0.0020441398618776,0.0048322816850505,1725,350,7.408840553085935e-05,0.0003651499986878,84.91818235855322,15.081817641446776,Low
